Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
1348;0,3262;A AC;19.01.22 8:30:48,4;0:00:01,1;19.01.22 8:30:48,4;0,3262;A AC;0,227436363636364;A AC;19.01.22 8:30:48,7;0,1464;A AC;Unstable;19.01.22 8:30:49,5
1349;0,233;A AC;19.01.22 8:30:49,5;0:00:01,0;19.01.22 8:30:50,3;0,2556;A AC;0,23753;A AC;19.01.22 8:30:49,7;0,2254;A AC;Interval;19.01.22 8:30:50,5
1350;0,2468;A AC;19.01.22 8:30:50,5;0:00:01,1;19.01.22 8:30:51,5;0,3925;A AC;0,292281818181818;A AC;19.01.22 8:30:51,0;0,2113;A AC;Unstable;19.01.22 8:30:51,6
1351;0,3938;A AC;19.01.22 8:30:51,6;0:00:01,4;19.01.22 8:30:52,8;0,3954;A AC;0,393592857142857;A AC;19.01.22 8:30:52,9;0,391;A AC;Stable;19.01.22 8:30:53,0
1352;0,3184;A AC;19.01.22 8:30:53,0;0:00:01,9;19.01.22 8:30:53,0;0,3184;A AC;0,230863157894737;A AC;19.01.22 8:30:53,3;0,1459;A AC;Unstable;19.01.22 8:30:54,9
1353;0,2434;A AC;19.01.22 8:30:54,9;0:00:00,5;19.01.22 8:30:54,9;0,2434;A AC;0,2386;A AC;19.01.22 8:30:55,3;0,2315;A AC;Interval;19.01.22 8:30:55,4
1354;0,2242;A AC;19.01.22 8:30:55,4;0:00:00,4;19.01.22 8:30:55,7;0,3471;A AC;0,259875;A AC;19.01.22 8:30:55,4;0,2242;A AC;Unstable;19.01.22 8:30:55,8
1355;0,3707;A AC;19.01.22 8:30:55,8;0:00:01,8;19.01.22 8:30:57,3;0,3944;A AC;0,38965;A AC;19.01.22 8:30:55,8;0,3707;A AC;Stable;19.01.22 8:30:57,6
1356;0,2906;A AC;19.01.22 8:30:57,6;0:00:02,7;19.01.22 8:30:57,6;0,2906;A AC;0,2319;A AC;19.01.22 8:30:58,0;0,1461;A AC;Unstable;19.01.22 8:31:00,4
1357;0,3488;A AC;19.01.22 8:31:00,4;0:00:00,1;19.01.22 8:31:00,4;0,3488;A AC;0,3488;A AC;19.01.22 8:31:00,4;0,3488;A AC;Interval;19.01.22 8:31:00,5
1358;0,376;A AC;19.01.22 8:31:00,5;0:00:01,7;19.01.22 8:31:02,0;0,3945;A AC;0,390235294117647;A AC;19.01.22 8:31:00,5;0,376;A AC;Stable;19.01.22 8:31:02,2
1359;0,3479;A AC;19.01.22 8:31:02,2;0:00:01,1;19.01.22 8:31:02,2;0,3479;A AC;0,229772727272727;A AC;19.01.22 8:31:02,6;0,1482;A AC;Unstable;19.01.22 8:31:03,3
1360;0,2346;A AC;19.01.22 8:31:03,3;0:00:01,4;19.01.22 8:31:04,2;0,2565;A AC;0,239242857142857;A AC;19.01.22 8:31:04,0;0,2284;A AC;Stable;19.01.22 8:31:04,7
1361;0,2222;A AC;19.01.22 8:31:04,7;0:00:00,4;19.01.22 8:31:05,0;0,357;A AC;0,2647;A AC;19.01.22 8:31:04,8;0,2077;A AC;Unstable;19.01.22 8:31:05,1
1362;0,3823;A AC;19.01.22 8:31:05,1;0:00:00,4;19.01.22 8:31:05,4;0,3923;A AC;0,388625;A AC;19.01.22 8:31:05,1;0,3823;A AC;Interval;19.01.22 8:31:05,5
1363;0,3881;A AC;19.01.22 8:31:05,5;0:00:01,5;19.01.22 8:31:06,2;0,3941;A AC;0,391813333333333;A AC;19.01.22 8:31:05,9;0,3864;A AC;Stable;19.01.22 8:31:07,0
1364;0,3041;A AC;19.01.22 8:31:07,0;0:00:02,9;19.01.22 8:31:09,8;0,3684;A AC;0,238441379310345;A AC;19.01.22 8:31:07,3;0,1458;A AC;Unstable;19.01.22 8:31:09,9
1365;0,3868;A AC;19.01.22 8:31:09,9;0:00:00,6;19.01.22 8:31:10,4;0,3948;A AC;0,391783333333333;A AC;19.01.22 8:31:09,9;0,3868;A AC;Interval;19.01.22 8:31:10,5
1366;0,3946;A AC;19.01.22 8:31:10,5;0:00:01,2;19.01.22 8:31:11,3;0,3962;A AC;0,395033333333333;A AC;19.01.22 8:31:10,6;0,3936;A AC;Stable;19.01.22 8:31:11,7
1367;0,3276;A AC;19.01.22 8:31:11,7;0:00:02,9;19.01.22 8:31:14,5;0,3657;A AC;0,237455172413793;A AC;19.01.22 8:31:12,0;0,1463;A AC;Unstable;19.01.22 8:31:14,6
1368;0,3847;A AC;19.01.22 8:31:14,6;0:00:00,8;19.01.22 8:31:15,3;0,3941;A AC;0,3916;A AC;19.01.22 8:31:14,6;0,3847;A AC;Interval;19.01.22 8:31:15,5
1369;0,3936;A AC;19.01.22 8:31:15,5;0:00:01,0;19.01.22 8:31:16,1;0,3944;A AC;0,39323;A AC;19.01.22 8:31:15,9;0,3895;A AC;Stable;19.01.22 8:31:16,5
1370;0,341;A AC;19.01.22 8:31:16,5;0:00:02,8;19.01.22 8:31:16,5;0,341;A AC;0,236964285714286;A AC;19.01.22 8:31:16,8;0,1485;A AC;Unstable;19.01.22 8:31:19,3
1371;0,372;A AC;19.01.22 8:31:19,3;0:00:01,2;19.01.22 8:31:20,4;0,3952;A AC;0,390941666666667;A AC;19.01.22 8:31:19,3;0,372;A AC;Interval;19.01.22 8:31:20,5
1372;0,3928;A AC;19.01.22 8:31:20,5;0:00:03,5;19.01.22 8:31:20,7;0,3956;A AC;0,263982857142857;A AC;19.01.22 8:31:21,5;0,1445;A AC;Unstable;19.01.22 8:31:24,0
1373;0,3795;A AC;19.01.22 8:31:24,0;0:00:01,5;19.01.22 8:31:24,8;0,3966;A AC;0,391066666666667;A AC;19.01.22 8:31:24,0;0,3795;A AC;Interval;19.01.22 8:31:25,5
1374;0,3947;A AC;19.01.22 8:31:25,5;0:00:03,2;19.01.22 8:31:25,6;0,3955;A AC;0,255984375;A AC;19.01.22 8:31:26,2;0,1463;A AC;Unstable;19.01.22 8:31:28,7
1375;0,376;A AC;19.01.22 8:31:28,7;0:00:01,7;19.01.22 8:31:30,2;0,3956;A AC;0,3921;A AC;19.01.22 8:31:28,7;0,376;A AC;Interval;19.01.22 8:31:30,4
1376;0,3925;A AC;19.01.22 8:31:30,4;0:00:02,9;19.01.22 8:31:30,4;0,3925;A AC;0,243751724137931;A AC;19.01.22 8:31:30,8;0,1481;A AC;Unstable;19.01.22 8:31:33,4
1377;0,379;A AC;19.01.22 8:31:33,4;0:00:01,8;19.01.22 8:31:34,5;0,3953;A AC;0,391522222222222;A AC;19.01.22 8:31:33,4;0,379;A AC;Stable;19.01.22 8:31:35,2
1378;0,3618;A AC;19.01.22 8:31:35,2;0:00:00,2;19.01.22 8:31:35,2;0,3618;A AC;0,32165;A AC;19.01.22 8:31:35,3;0,2815;A AC;Unstable;19.01.22 8:31:35,4
1379;0,1988;A AC;19.01.22 8:31:35,4;0:00:00,1;19.01.22 8:31:35,4;0,1988;A AC;0,1988;A AC;19.01.22 8:31:35,4;0,1988;A AC;Interval;19.01.22 8:31:35,5
1380;0,1545;A AC;19.01.22 8:31:35,5;0:00:02,6;19.01.22 8:31:38,0;0,3651;A AC;0,236415384615385;A AC;19.01.22 8:31:35,6;0,1495;A AC;Unstable;19.01.22 8:31:38,1
1381;0,3847;A AC;19.01.22 8:31:38,1;0:00:01,8;19.01.22 8:31:39,4;0,3954;A AC;0,39265;A AC;19.01.22 8:31:38,1;0,3847;A AC;Stable;19.01.22 8:31:39,9
1382;0,3162;A AC;19.01.22 8:31:39,9;0:00:00,5;19.01.22 8:31:39,9;0,3162;A AC;0,21076;A AC;19.01.22 8:31:40,2;0,1462;A AC;Unstable;19.01.22 8:31:40,4
1383;0,2145;A AC;19.01.22 8:31:40,4;0:00:00,1;19.01.22 8:31:40,4;0,2145;A AC;0,2145;A AC;19.01.22 8:31:40,4;0,2145;A AC;Interval;19.01.22 8:31:40,5
1384;0,2274;A AC;19.01.22 8:31:40,5;0:00:02,2;19.01.22 8:31:42,6;0,3348;A AC;0,241772727272727;A AC;19.01.22 8:31:41,6;0,2046;A AC;Unstable;19.01.22 8:31:42,7
1385;0,3783;A AC;19.01.22 8:31:42,7;0:00:01,9;19.01.22 8:31:44,4;0,3947;A AC;0,391478947368421;A AC;19.01.22 8:31:42,7;0,3783;A AC;Stable;19.01.22 8:31:44,6
1386;0,3504;A AC;19.01.22 8:31:44,6;0:00:00,8;19.01.22 8:31:44,6;0,3504;A AC;0,2235125;A AC;19.01.22 8:31:44,9;0,1496;A AC;Unstable;19.01.22 8:31:45,4
1387;0,2578;A AC;19.01.22 8:31:45,4;0:00:00,1;19.01.22 8:31:45,4;0,2578;A AC;0,2578;A AC;19.01.22 8:31:45,4;0,2578;A AC;Interval;19.01.22 8:31:45,5
1388;0,2563;A AC;19.01.22 8:31:45,5;0:00:02,0;19.01.22 8:31:47,4;0,3428;A AC;0,24053;A AC;19.01.22 8:31:47,2;0,2084;A AC;Unstable;19.01.22 8:31:47,5
1389;0,3719;A AC;19.01.22 8:31:47,5;0:00:02,0;19.01.22 8:31:48,0;0,3938;A AC;0,38999;A AC;19.01.22 8:31:47,5;0,3719;A AC;Stable;19.01.22 8:31:49,6
1390;0,3346;A AC;19.01.22 8:31:49,6;0:00:00,8;19.01.22 8:31:49,6;0,3346;A AC;0,220475;A AC;19.01.22 8:31:49,9;0,1497;A AC;Unstable;19.01.22 8:31:50,4
1391;0,2579;A AC;19.01.22 8:31:50,4;0:00:00,1;19.01.22 8:31:50,4;0,2579;A AC;0,2579;A AC;19.01.22 8:31:50,4;0,2579;A AC;Interval;19.01.22 8:31:50,5
1392;0,2558;A AC;19.01.22 8:31:50,5;0:00:02,2;19.01.22 8:31:52,4;0,3716;A AC;0,261322727272727;A AC;19.01.22 8:31:52,1;0,2268;A AC;Unstable;19.01.22 8:31:52,7
1393;0,3852;A AC;19.01.22 8:31:52,7;0:00:01,7;19.01.22 8:31:53,9;0,3938;A AC;0,390835294117647;A AC;19.01.22 8:31:52,7;0,3852;A AC;Stable;19.01.22 8:31:54,4
1394;0,3121;A AC;19.01.22 8:31:54,4;0:00:01,0;19.01.22 8:31:54,4;0,3121;A AC;0,22517;A AC;19.01.22 8:31:54,7;0,1461;A AC;Unstable;19.01.22 8:31:55,4
1395;0,2364;A AC;19.01.22 8:31:55,4;0:00:00,1;19.01.22 8:31:55,4;0,2364;A AC;0,2364;A AC;19.01.22 8:31:55,4;0,2364;A AC;Interval;19.01.22 8:31:55,5
1396;0,2412;A AC;19.01.22 8:31:55,5;0:00:01,7;19.01.22 8:31:57,1;0,3613;A AC;0,2462;A AC;19.01.22 8:31:56,1;0,2082;A AC;Unstable;19.01.22 8:31:57,2
1397;0,384;A AC;19.01.22 8:31:57,2;0:00:02,0;19.01.22 8:31:58,9;0,3949;A AC;0,391715;A AC;19.01.22 8:31:57,2;0,384;A AC;Stable;19.01.22 8:31:59,2
1398;0,3348;A AC;19.01.22 8:31:59,2;0:00:01,1;19.01.22 8:31:59,2;0,3348;A AC;0,228509090909091;A AC;19.01.22 8:31:59,5;0,1482;A AC;Unstable;19.01.22 8:32:00,3
1399;0,2391;A AC;19.01.22 8:32:00,3;0:00:00,2;19.01.22 8:32:00,4;0,2511;A AC;0,2451;A AC;19.01.22 8:32:00,3;0,2391;A AC;Interval;19.01.22 8:32:00,5
1400;0,2369;A AC;19.01.22 8:32:00,5;0:00:01,3;19.01.22 8:32:01,1;0,2567;A AC;0,238353846153846;A AC;19.01.22 8:32:01,7;0,2221;A AC;Stable;19.01.22 8:32:01,8
1401;0,2122;A AC;19.01.22 8:32:01,8;0:00:00,5;19.01.22 8:32:02,2;0,3906;A AC;0,32822;A AC;19.01.22 8:32:01,8;0,2122;A AC;Unstable;19.01.22 8:32:02,3
1402;0,3931;A AC;19.01.22 8:32:02,3;0:00:01,7;19.01.22 8:32:03,5;0,3955;A AC;0,393294117647059;A AC;19.01.22 8:32:03,6;0,3887;A AC;Stable;19.01.22 8:32:04,0
1403;0,3103;A AC;19.01.22 8:32:04,0;0:00:01,3;19.01.22 8:32:04,0;0,3103;A AC;0,228761538461538;A AC;19.01.22 8:32:04,3;0,1456;A AC;Unstable;19.01.22 8:32:05,3
1404;0,236;A AC;19.01.22 8:32:05,3;0:00:00,1;19.01.22 8:32:05,3;0,236;A AC;0,236;A AC;19.01.22 8:32:05,3;0,236;A AC;Interval;19.01.22 8:32:05,4
1405;0,2426;A AC;19.01.22 8:32:05,4;0:00:01,4;19.01.22 8:32:06,8;0,3565;A AC;0,2453;A AC;19.01.22 8:32:05,7;0,2092;A AC;Unstable;19.01.22 8:32:06,9
1406;0,3828;A AC;19.01.22 8:32:06,9;0:00:01,9;19.01.22 8:32:08,4;0,394;A AC;0,391436842105263;A AC;19.01.22 8:32:06,9;0,3828;A AC;Stable;19.01.22 8:32:08,8
1407;0,3524;A AC;19.01.22 8:32:08,8;0:00:01,1;19.01.22 8:32:08,8;0,3524;A AC;0,231418181818182;A AC;19.01.22 8:32:09,1;0,1504;A AC;Unstable;19.01.22 8:32:09,9
1408;0,234;A AC;19.01.22 8:32:09,9;0:00:00,6;19.01.22 8:32:10,3;0,2363;A AC;0,2304;A AC;19.01.22 8:32:10,2;0,2243;A AC;Interval;19.01.22 8:32:10,5
1409;0,2294;A AC;19.01.22 8:32:10,5;0:00:01,2;19.01.22 8:32:11,6;0,3418;A AC;0,2444;A AC;19.01.22 8:32:11,4;0,2117;A AC;Unstable;19.01.22 8:32:11,7
1410;0,38;A AC;19.01.22 8:32:11,7;0:00:01,9;19.01.22 8:32:13,2;0,3962;A AC;0,393178947368421;A AC;19.01.22 8:32:11,7;0,38;A AC;Stable;19.01.22 8:32:13,6
1411;0,3032;A AC;19.01.22 8:32:13,6;0:00:01,0;19.01.22 8:32:13,6;0,3032;A AC;0,22309;A AC;19.01.22 8:32:13,9;0,1457;A AC;Unstable;19.01.22 8:32:14,6
1412;0,2363;A AC;19.01.22 8:32:14,6;0:00:00,9;19.01.22 8:32:15,4;0,2483;A AC;0,237133333333333;A AC;19.01.22 8:32:15,3;0,2253;A AC;Interval;19.01.22 8:32:15,5
1413;0,2579;A AC;19.01.22 8:32:15,5;0:00:00,9;19.01.22 8:32:16,3;0,3383;A AC;0,246377777777778;A AC;19.01.22 8:32:16,1;0,2101;A AC;Unstable;19.01.22 8:32:16,4
1414;0,3784;A AC;19.01.22 8:32:16,4;0:00:02,0;19.01.22 8:32:18,2;0,3955;A AC;0,39183;A AC;19.01.22 8:32:16,4;0,3784;A AC;Stable;19.01.22 8:32:18,4
1415;0,2907;A AC;19.01.22 8:32:18,4;0:00:01,0;19.01.22 8:32:18,4;0,2907;A AC;0,22187;A AC;19.01.22 8:32:18,7;0,1466;A AC;Unstable;19.01.22 8:32:19,4
1416;0,2354;A AC;19.01.22 8:32:19,4;0:00:01,0;19.01.22 8:32:20,3;0,2583;A AC;0,24154;A AC;19.01.22 8:32:20,1;0,2273;A AC;Interval;19.01.22 8:32:20,4
1417;0,2487;A AC;19.01.22 8:32:20,4;0:00:00,8;19.01.22 8:32:21,1;0,3544;A AC;0,24855;A AC;19.01.22 8:32:20,6;0,2178;A AC;Unstable;19.01.22 8:32:21,2
1418;0,3812;A AC;19.01.22 8:32:21,2;0:00:01,9;19.01.22 8:32:22,3;0,3952;A AC;0,392189473684211;A AC;19.01.22 8:32:21,2;0,3812;A AC;Stable;19.01.22 8:32:23,1
1419;0,3196;A AC;19.01.22 8:32:23,1;0:00:01,0;19.01.22 8:32:23,1;0,3196;A AC;0,22546;A AC;19.01.22 8:32:23,5;0,1466;A AC;Unstable;19.01.22 8:32:24,2
1420;0,2411;A AC;19.01.22 8:32:24,2;0:00:01,3;19.01.22 8:32:24,2;0,2411;A AC;0,232630769230769;A AC;19.01.22 8:32:24,5;0,2212;A AC;Interval;19.01.22 8:32:25,5
1421;0,2347;A AC;19.01.22 8:32:25,5;0:00:00,6;19.01.22 8:32:26,0;0,35;A AC;0,253566666666667;A AC;19.01.22 8:32:25,7;0,2242;A AC;Unstable;19.01.22 8:32:26,1
1422;0,3798;A AC;19.01.22 8:32:26,1;0:00:02,0;19.01.22 8:32:27,4;0,3951;A AC;0,39201;A AC;19.01.22 8:32:26,1;0,3798;A AC;Stable;19.01.22 8:32:28,1
1423;0,2969;A AC;19.01.22 8:32:28,1;0:00:02,1;19.01.22 8:32:28,1;0,2969;A AC;0,231742857142857;A AC;19.01.22 8:32:28,4;0,1456;A AC;Unstable;19.01.22 8:32:30,2
1424;0,2191;A AC;19.01.22 8:32:30,2;0:00:00,3;19.01.22 8:32:30,4;0,2266;A AC;0,222766666666667;A AC;19.01.22 8:32:30,2;0,2191;A AC;Interval;19.01.22 8:32:30,5
1425;0,2234;A AC;19.01.22 8:32:30,5;0:00:01,6;19.01.22 8:32:30,7;0,2364;A AC;0,2156375;A AC;19.01.22 8:32:31,7;0,2087;A AC;Stable;19.01.22 8:32:32,1
1426;0,2078;A AC;19.01.22 8:32:32,1;0:00:01,6;19.01.22 8:32:32,3;0,2161;A AC;0,20720625;A AC;19.01.22 8:32:33,5;0,2011;A AC;Stable;19.01.22 8:32:33,7
1427;0,1541;A AC;19.01.22 8:32:33,7;0:00:01,7;19.01.22 8:32:34,3;0,2577;A AC;0,217123529411765;A AC;19.01.22 8:32:33,8;0,1341;A AC;Unstable;19.01.22 8:32:35,4
1428;0,2495;A AC;19.01.22 8:32:35,4;0:00:00,1;19.01.22 8:32:35,4;0,2495;A AC;0,2495;A AC;19.01.22 8:32:35,4;0,2495;A AC;Interval;19.01.22 8:32:35,5
1429;0,2533;A AC;19.01.22 8:32:35,5;0:00:00,7;19.01.22 8:32:35,5;0,2533;A AC;0,235142857142857;A AC;19.01.22 8:32:36,0;0,2224;A AC;Unstable;19.01.22 8:32:36,2
1430;0,25;A AC;19.01.22 8:32:36,2;0:00:02,1;19.01.22 8:32:36,6;0,2706;A AC;0,264666666666667;A AC;19.01.22 8:32:38,2;0,2448;A AC;Stable;19.01.22 8:32:38,3
1431;0,1847;A AC;19.01.22 8:32:38,3;0:00:01,7;19.01.22 8:32:39,0;0,2595;A AC;0,220152941176471;A AC;19.01.22 8:32:38,5;0,1382;A AC;Unstable;19.01.22 8:32:40,0
1432;0,245;A AC;19.01.22 8:32:40,0;0:00:00,4;19.01.22 8:32:40,1;0,2541;A AC;0,2458;A AC;19.01.22 8:32:40,3;0,2375;A AC;Interval;19.01.22 8:32:40,4
1433;0,2359;A AC;19.01.22 8:32:40,4;0:00:00,6;19.01.22 8:32:41,0;0,2999;A AC;0,246566666666667;A AC;19.01.22 8:32:40,6;0,2245;A AC;Unstable;19.01.22 8:32:41,1
1434;0,3309;A AC;19.01.22 8:32:41,1;0:00:01,3;19.01.22 8:32:42,2;0,3436;A AC;0,334715384615385;A AC;19.01.22 8:32:41,5;0,3232;A AC;Stable;19.01.22 8:32:42,4
1435;0,2903;A AC;19.01.22 8:32:42,4;0:00:02,9;19.01.22 8:32:45,2;0,3192;A AC;0,231589655172414;A AC;19.01.22 8:32:42,8;0,139;A AC;Unstable;19.01.22 8:32:45,3
1436;0,3575;A AC;19.01.22 8:32:45,3;0:00:00,2;19.01.22 8:32:45,4;0,3695;A AC;0,3635;A AC;19.01.22 8:32:45,3;0,3575;A AC;Interval;19.01.22 8:32:45,5
1437;0,3708;A AC;19.01.22 8:32:45,5;0:00:04,1;19.01.22 8:32:45,5;0,3708;A AC;0,266956097560976;A AC;19.01.22 8:32:47,1;0,1402;A AC;Unstable;19.01.22 8:32:49,6
1438;0,3721;A AC;19.01.22 8:32:49,6;0:00:00,9;19.01.22 8:32:50,4;0,395;A AC;0,390377777777778;A AC;19.01.22 8:32:49,6;0,3721;A AC;Interval;19.01.22 8:32:50,5
1439;0,3931;A AC;19.01.22 8:32:50,5;0:00:03,4;19.01.22 8:32:50,7;0,394;A AC;0,2599;A AC;19.01.22 8:32:51,4;0,1417;A AC;Unstable;19.01.22 8:32:53,9
1440;0,3776;A AC;19.01.22 8:32:53,9;0:00:01,4;19.01.22 8:32:54,7;0,3934;A AC;0,389242857142857;A AC;19.01.22 8:32:55,2;0,3762;A AC;Stable;19.01.22 8:32:55,3
1441;0,3566;A AC;19.01.22 8:32:55,3;0:00:00,1;19.01.22 8:32:55,3;0,3566;A AC;0,3566;A AC;19.01.22 8:32:55,3;0,3566;A AC;Interval;19.01.22 8:32:55,4
1442;0,2964;A AC;19.01.22 8:32:55,4;0:00:02,8;19.01.22 8:32:58,2;0,3271;A AC;0,233903571428571;A AC;19.01.22 8:32:55,7;0,1451;A AC;Unstable;19.01.22 8:32:58,3
1443;0,3732;A AC;19.01.22 8:32:58,3;0:00:01,5;19.01.22 8:32:59,5;0,3947;A AC;0,38934;A AC;19.01.22 8:32:58,3;0,3732;A AC;Stable;19.01.22 8:32:59,8
1444;0,3033;A AC;19.01.22 8:32:59,8;0:00:00,5;19.01.22 8:32:59,8;0,3033;A AC;0,20508;A AC;19.01.22 8:33:00,1;0,1443;A AC;Unstable;19.01.22 8:33:00,3
1445;0,2075;A AC;19.01.22 8:33:00,3;0:00:00,2;19.01.22 8:33:00,4;0,2245;A AC;0,216;A AC;19.01.22 8:33:00,3;0,2075;A AC;Interval;19.01.22 8:33:00,5
1446;0,2289;A AC;19.01.22 8:33:00,5;0:00:00,4;19.01.22 8:33:00,6;0,2571;A AC;0,246975;A AC;19.01.22 8:33:00,5;0,2289;A AC;Unstable;19.01.22 8:33:00,9
1447;0,2327;A AC;19.01.22 8:33:00,9;0:00:01,4;19.01.22 8:33:01,7;0,2553;A AC;0,238807142857143;A AC;19.01.22 8:33:02,2;0,2289;A AC;Stable;19.01.22 8:33:02,3
1448;0,2215;A AC;19.01.22 8:33:02,3;0:00:03,1;19.01.22 8:33:03,9;0,3956;A AC;0,312777419354839;A AC;19.01.22 8:33:04,5;0,1479;A AC;Unstable;19.01.22 8:33:05,4
1449;0,2507;A AC;19.01.22 8:33:05,4;0:00:00,1;19.01.22 8:33:05,4;0,2507;A AC;0,2507;A AC;19.01.22 8:33:05,4;0,2507;A AC;Interval;19.01.22 8:33:05,5
1450;0,2305;A AC;19.01.22 8:33:05,5;0:00:01,8;19.01.22 8:33:07,2;0,3927;A AC;0,261494444444444;A AC;19.01.22 8:33:06,5;0,2179;A AC;Unstable;19.01.22 8:33:07,3
1451;0,3938;A AC;19.01.22 8:33:07,3;0:00:01,2;19.01.22 8:33:08,1;0,3952;A AC;0,392391666666667;A AC;19.01.22 8:33:07,4;0,3894;A AC;Stable;19.01.22 8:33:08,5
1452;0,3641;A AC;19.01.22 8:33:08,5;0:00:01,2;19.01.22 8:33:08,5;0,3641;A AC;0,23575;A AC;19.01.22 8:33:08,9;0,1473;A AC;Unstable;19.01.22 8:33:09,7
1453;0,2359;A AC;19.01.22 8:33:09,7;0:00:00,8;19.01.22 8:33:10,1;0,2382;A AC;0,2301;A AC;19.01.22 8:33:09,9;0,2216;A AC;Interval;19.01.22 8:33:10,5
1454;0,251;A AC;19.01.22 8:33:10,5;0:00:01,0;19.01.22 8:33:11,4;0,3581;A AC;0,25096;A AC;19.01.22 8:33:11,1;0,2035;A AC;Unstable;19.01.22 8:33:11,5
1455;0,3789;A AC;19.01.22 8:33:11,5;0:00:01,5;19.01.22 8:33:12,6;0,3954;A AC;0,391206666666667;A AC;19.01.22 8:33:11,5;0,3789;A AC;Stable;19.01.22 8:33:13,0
1456;0,2946;A AC;19.01.22 8:33:13,0;0:00:02,3;19.01.22 8:33:13,0;0,2946;A AC;0,232591304347826;A AC;19.01.22 8:33:13,3;0,1444;A AC;Unstable;19.01.22 8:33:15,4
1457;0,2319;A AC;19.01.22 8:33:15,4;0:00:00,1;19.01.22 8:33:15,4;0,2319;A AC;0,2319;A AC;19.01.22 8:33:15,4;0,2319;A AC;Interval;19.01.22 8:33:15,5
1458;0,2231;A AC;19.01.22 8:33:15,5;0:00:00,4;19.01.22 8:33:15,8;0,3459;A AC;0,25485;A AC;19.01.22 8:33:15,6;0,2086;A AC;Unstable;19.01.22 8:33:15,9
1459;0,3746;A AC;19.01.22 8:33:15,9;0:00:01,7;19.01.22 8:33:17,4;0,3945;A AC;0,389558823529412;A AC;19.01.22 8:33:17,5;0,3638;A AC;Stable;19.01.22 8:33:17,6
1460;0,2859;A AC;19.01.22 8:33:17,6;0:00:02,7;19.01.22 8:33:20,2;0,3213;A AC;0,234285185185185;A AC;19.01.22 8:33:17,9;0,1457;A AC;Unstable;19.01.22 8:33:20,3
1461;0,3744;A AC;19.01.22 8:33:20,3;0:00:00,2;19.01.22 8:33:20,4;0,3891;A AC;0,38175;A AC;19.01.22 8:33:20,3;0,3744;A AC;Interval;19.01.22 8:33:20,5
1462;0,3932;A AC;19.01.22 8:33:20,5;0:00:01,5;19.01.22 8:33:21,5;0,395;A AC;0,392586666666667;A AC;19.01.22 8:33:21,6;0,3855;A AC;Stable;19.01.22 8:33:22,0
1463;0,3173;A AC;19.01.22 8:33:22,0;0:00:02,8;19.01.22 8:33:24,7;0,3347;A AC;0,234753571428571;A AC;19.01.22 8:33:22,3;0,1443;A AC;Unstable;19.01.22 8:33:24,8
1464;0,3768;A AC;19.01.22 8:33:24,8;0:00:00,7;19.01.22 8:33:25,1;0,3936;A AC;0,387685714285714;A AC;19.01.22 8:33:24,8;0,3768;A AC;Interval;19.01.22 8:33:25,5
1465;0,3938;A AC;19.01.22 8:33:25,5;0:00:01,0;19.01.22 8:33:25,9;0,3955;A AC;0,39342;A AC;19.01.22 8:33:26,1;0,3893;A AC;Stable;19.01.22 8:33:26,5
1466;0,3575;A AC;19.01.22 8:33:26,5;0:00:02,9;19.01.22 8:33:26,5;0,3575;A AC;0,238272413793103;A AC;19.01.22 8:33:26,9;0,1451;A AC;Unstable;19.01.22 8:33:29,4
1467;0,3827;A AC;19.01.22 8:33:29,4;0:00:01,0;19.01.22 8:33:30,2;0,3933;A AC;0,38971;A AC;19.01.22 8:33:29,4;0,3827;A AC;Interval;19.01.22 8:33:30,4
1468;0,3929;A AC;19.01.22 8:33:30,4;0:00:03,5;19.01.22 8:33:30,6;0,3945;A AC;0,267871428571429;A AC;19.01.22 8:33:31,5;0,1436;A AC;Unstable;19.01.22 8:33:34,0
1469;0,3789;A AC;19.01.22 8:33:34,0;0:00:01,5;19.01.22 8:33:35,4;0,3952;A AC;0,391726666666667;A AC;19.01.22 8:33:34,0;0,3789;A AC;Interval;19.01.22 8:33:35,5
1470;0,3957;A AC;19.01.22 8:33:35,5;0:00:01,3;19.01.22 8:33:35,5;0,3957;A AC;0,258676923076923;A AC;19.01.22 8:33:36,1;0,1472;A AC;Unstable;19.01.22 8:33:36,8
1471;0,2347;A AC;19.01.22 8:33:36,8;0:00:01,5;19.01.22 8:33:37,7;0,2572;A AC;0,23788;A AC;19.01.22 8:33:38,2;0,2236;A AC;Stable;19.01.22 8:33:38,3
1472;0,2098;A AC;19.01.22 8:33:38,3;0:00:00,3;19.01.22 8:33:38,5;0,3563;A AC;0,276866666666667;A AC;19.01.22 8:33:38,3;0,2098;A AC;Unstable;19.01.22 8:33:38,6
1473;0,381;A AC;19.01.22 8:33:38,6;0:00:01,7;19.01.22 8:33:40,0;0,3957;A AC;0,392176470588235;A AC;19.01.22 8:33:38,6;0,381;A AC;Stable;19.01.22 8:33:40,3
1474;0,3346;A AC;19.01.22 8:33:40,3;0:00:00,1;19.01.22 8:33:40,3;0,3346;A AC;0,3346;A AC;19.01.22 8:33:40,3;0,3346;A AC;Unstable;19.01.22 8:33:40,4
1475;0,2567;A AC;19.01.22 8:33:40,4;0:00:00,1;19.01.22 8:33:40,4;0,2567;A AC;0,2567;A AC;19.01.22 8:33:40,4;0,2567;A AC;Interval;19.01.22 8:33:40,5
