Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
4482;0,3425;A AC;18.01.22 10:50:05,3;0:00:00,1;18.01.22 10:50:05,3;0,3425;A AC;0,3425;A AC;18.01.22 10:50:05,3;0,3425;A AC;Interval;18.01.22 10:50:05,4
4483;0,2592;A AC;18.01.22 10:50:05,4;0:00:01,0;18.01.22 10:50:05,4;0,2592;A AC;0,21668;A AC;18.01.22 10:50:05,6;0,1477;A AC;Unstable;18.01.22 10:50:06,4
4484;0,2344;A AC;18.01.22 10:50:06,4;0:00:01,4;18.01.22 10:50:07,2;0,254;A AC;0,236278571428571;A AC;18.01.22 10:50:07,7;0,2248;A AC;Stable;18.01.22 10:50:07,8
4485;0,2187;A AC;18.01.22 10:50:07,8;0:00:01,9;18.01.22 10:50:08,5;0,3934;A AC;0,270536842105263;A AC;18.01.22 10:50:08,9;0,1454;A AC;Unstable;18.01.22 10:50:09,7
4486;0,2327;A AC;18.01.22 10:50:09,7;0:00:00,7;18.01.22 10:50:09,8;0,2485;A AC;0,232571428571429;A AC;18.01.22 10:50:10,3;0,2245;A AC;Interval;18.01.22 10:50:10,4
4487;0,2357;A AC;18.01.22 10:50:10,4;0:00:04,8;18.01.22 10:50:11,7;0,3907;A AC;0,265697916666667;A AC;18.01.22 10:50:12,2;0,1464;A AC;Unstable;18.01.22 10:50:15,2
4488;0,2221;A AC;18.01.22 10:50:15,2;0:00:00,1;18.01.22 10:50:15,2;0,2221;A AC;0,2221;A AC;18.01.22 10:50:15,2;0,2221;A AC;Interval;18.01.22 10:50:15,3
4489;0,1663;A AC;18.01.22 10:50:15,3;0:00:01,5;18.01.22 10:50:15,9;0,2578;A AC;0,220426666666667;A AC;18.01.22 10:50:15,4;0,1405;A AC;Unstable;18.01.22 10:50:16,8
4490;0,2222;A AC;18.01.22 10:50:16,8;0:00:01,0;18.01.22 10:50:17,1;0,24;A AC;0,22693;A AC;18.01.22 10:50:17,6;0,2111;A AC;Stable;18.01.22 10:50:17,8
4491;0,2967;A AC;18.01.22 10:50:17,8;0:00:01,7;18.01.22 10:50:18,3;0,3916;A AC;0,274458823529412;A AC;18.01.22 10:50:18,8;0,1457;A AC;Unstable;18.01.22 10:50:19,5
4492;0,2304;A AC;18.01.22 10:50:19,5;0:00:00,8;18.01.22 10:50:20,0;0,2343;A AC;0,226025;A AC;18.01.22 10:50:19,7;0,2137;A AC;Interval;18.01.22 10:50:20,4
4493;0,2516;A AC;18.01.22 10:50:20,4;0:00:04,9;18.01.22 10:50:25,0;0,3931;A AC;0,262436734693878;A AC;18.01.22 10:50:22,1;0,1446;A AC;Unstable;18.01.22 10:50:25,3
4494;0,1704;A AC;18.01.22 10:50:25,3;0:00:00,1;18.01.22 10:50:25,3;0,1704;A AC;0,1704;A AC;18.01.22 10:50:25,3;0,1704;A AC;Interval;18.01.22 10:50:25,4
4495;0,145;A AC;18.01.22 10:50:25,4;0:00:04,8;18.01.22 10:50:28,2;0,391;A AC;0,244802083333333;A AC;18.01.22 10:50:28,6;0,1442;A AC;Unstable;18.01.22 10:50:30,2
4496;0,2538;A AC;18.01.22 10:50:30,2;0:00:00,1;18.01.22 10:50:30,2;0,2538;A AC;0,2538;A AC;18.01.22 10:50:30,2;0,2538;A AC;Interval;18.01.22 10:50:30,3
4497;0,2459;A AC;18.01.22 10:50:30,3;0:00:02,4;18.01.22 10:50:31,5;0,3899;A AC;0,267133333333333;A AC;18.01.22 10:50:32,0;0,1463;A AC;Unstable;18.01.22 10:50:32,7
4498;0,2319;A AC;18.01.22 10:50:32,7;0:00:01,5;18.01.22 10:50:33,6;0,2531;A AC;0,23566;A AC;18.01.22 10:50:34,1;0,2221;A AC;Stable;18.01.22 10:50:34,2
4499;0,2078;A AC;18.01.22 10:50:34,2;0:00:01,1;18.01.22 10:50:34,9;0,2241;A AC;0,219081818181818;A AC;18.01.22 10:50:34,2;0,2078;A AC;Interval;18.01.22 10:50:35,3
4500;0,217;A AC;18.01.22 10:50:35,3;0:00:05,0;18.01.22 10:50:36,9;0,2227;A AC;0,217324;A AC;18.01.22 10:50:37,9;0,2144;A AC;Interval;18.01.22 10:50:40,4
4501;0,2169;A AC;18.01.22 10:50:40,4;0:00:05,0;18.01.22 10:50:41,2;0,2223;A AC;0,216806;A AC;18.01.22 10:50:45,3;0,2146;A AC;Interval;18.01.22 10:50:45,4
4502;0,2274;A AC;18.01.22 10:50:45,4;0:00:04,8;18.01.22 10:50:49,0;0,2767;A AC;0,241691666666667;A AC;18.01.22 10:50:45,7;0,1359;A AC;Unstable;18.01.22 10:50:50,2
4503;0,2508;A AC;18.01.22 10:50:50,2;0:00:00,1;18.01.22 10:50:50,2;0,2508;A AC;0,2508;A AC;18.01.22 10:50:50,2;0,2508;A AC;Interval;18.01.22 10:50:50,3
4504;0,253;A AC;18.01.22 10:50:50,3;0:00:03,4;18.01.22 10:50:52,9;0,2751;A AC;0,26575;A AC;18.01.22 10:50:53,6;0,247;A AC;Stable;18.01.22 10:50:53,7
4505;0,2062;A AC;18.01.22 10:50:53,7;0:00:01,0;18.01.22 10:50:54,5;0,2548;A AC;0,20919;A AC;18.01.22 10:50:53,9;0,1382;A AC;Unstable;18.01.22 10:50:54,8
4506;0,2269;A AC;18.01.22 10:50:54,8;0:00:00,6;18.01.22 10:50:54,9;0,2444;A AC;0,231116666666667;A AC;18.01.22 10:50:55,0;0,2211;A AC;Interval;18.01.22 10:50:55,4
4507;0,2248;A AC;18.01.22 10:50:55,4;0:00:01,1;18.01.22 10:50:56,4;0,2939;A AC;0,237618181818182;A AC;18.01.22 10:50:56,3;0,2147;A AC;Unstable;18.01.22 10:50:56,5
4508;0,3209;A AC;18.01.22 10:50:56,5;0:00:02,6;18.01.22 10:50:58,2;0,3404;A AC;0,333965384615385;A AC;18.01.22 10:50:56,5;0,3209;A AC;Stable;18.01.22 10:50:59,1
4509;0,28;A AC;18.01.22 10:50:59,1;0:00:01,1;18.01.22 10:50:59,1;0,28;A AC;0,216363636363636;A AC;18.01.22 10:50:59,4;0,1414;A AC;Unstable;18.01.22 10:51:00,2
4510;0,2304;A AC;18.01.22 10:51:00,2;0:00:00,2;18.01.22 10:51:00,3;0,2404;A AC;0,2354;A AC;18.01.22 10:51:00,2;0,2304;A AC;Interval;18.01.22 10:51:00,4
4511;0,2431;A AC;18.01.22 10:51:00,4;0:00:01,5;18.01.22 10:51:01,8;0,3041;A AC;0,237326666666667;A AC;18.01.22 10:51:00,8;0,2069;A AC;Unstable;18.01.22 10:51:01,9
4512;0,3568;A AC;18.01.22 10:51:01,9;0:00:01,6;18.01.22 10:51:02,9;0,3808;A AC;0,37451875;A AC;18.01.22 10:51:01,9;0,3568;A AC;Stable;18.01.22 10:51:03,5
4513;0,2924;A AC;18.01.22 10:51:03,5;0:00:01,1;18.01.22 10:51:03,5;0,2924;A AC;0,220472727272727;A AC;18.01.22 10:51:03,8;0,1451;A AC;Unstable;18.01.22 10:51:04,6
4514;0,2297;A AC;18.01.22 10:51:04,6;0:00:00,7;18.01.22 10:51:05,0;0,2366;A AC;0,228071428571429;A AC;18.01.22 10:51:04,9;0,2201;A AC;Interval;18.01.22 10:51:05,3
4515;0,2246;A AC;18.01.22 10:51:05,3;0:00:01,1;18.01.22 10:51:06,3;0,3403;A AC;0,2426;A AC;18.01.22 10:51:06,1;0,2088;A AC;Unstable;18.01.22 10:51:06,4
4516;0,3742;A AC;18.01.22 10:51:06,4;0:00:01,2;18.01.22 10:51:07,1;0,3941;A AC;0,388041666666667;A AC;18.01.22 10:51:07,5;0,3629;A AC;Stable;18.01.22 10:51:07,6
4517;0,2756;A AC;18.01.22 10:51:07,6;0:00:02,4;18.01.22 10:51:07,6;0,2756;A AC;0,22895;A AC;18.01.22 10:51:07,9;0,1424;A AC;Unstable;18.01.22 10:51:10,0
4518;0,2074;A AC;18.01.22 10:51:10,0;0:00:00,3;18.01.22 10:51:10,2;0,2273;A AC;0,215833333333333;A AC;18.01.22 10:51:10,0;0,2074;A AC;Interval;18.01.22 10:51:10,3
4519;0,3174;A AC;18.01.22 10:51:10,3;0:00:04,9;18.01.22 10:51:10,9;0,3919;A AC;0,271604081632653;A AC;18.01.22 10:51:11,6;0,14;A AC;Unstable;18.01.22 10:51:15,3
4520;0,221;A AC;18.01.22 10:51:15,3;0:00:00,1;18.01.22 10:51:15,3;0,221;A AC;0,221;A AC;18.01.22 10:51:15,3;0,221;A AC;Interval;18.01.22 10:51:15,4
4521;0,2243;A AC;18.01.22 10:51:15,4;0:00:00,4;18.01.22 10:51:15,6;0,2557;A AC;0,244275;A AC;18.01.22 10:51:15,4;0,2243;A AC;Unstable;18.01.22 10:51:15,8
4522;0,2319;A AC;18.01.22 10:51:15,8;0:00:01,5;18.01.22 10:51:16,7;0,2551;A AC;0,23546;A AC;18.01.22 10:51:17,2;0,2212;A AC;Stable;18.01.22 10:51:17,3
4523;0,208;A AC;18.01.22 10:51:17,3;0:00:02,6;18.01.22 10:51:17,8;0,3888;A AC;0,260411538461538;A AC;18.01.22 10:51:18,4;0,1422;A AC;Unstable;18.01.22 10:51:19,9
4524;0,2349;A AC;18.01.22 10:51:19,9;0:00:00,4;18.01.22 10:51:20,0;0,2497;A AC;0,240725;A AC;18.01.22 10:51:19,9;0,2349;A AC;Interval;18.01.22 10:51:20,3
4525;0,2326;A AC;18.01.22 10:51:20,3;0:00:02,2;18.01.22 10:51:21,1;0,39;A AC;0,264945454545455;A AC;18.01.22 10:51:21,8;0,1418;A AC;Unstable;18.01.22 10:51:22,5
4526;0,2324;A AC;18.01.22 10:51:22,5;0:00:01,4;18.01.22 10:51:23,4;0,2531;A AC;0,236335714285714;A AC;18.01.22 10:51:23,0;0,2257;A AC;Stable;18.01.22 10:51:23,9
4527;0,2205;A AC;18.01.22 10:51:23,9;0:00:01,3;18.01.22 10:51:24,5;0,3912;A AC;0,288361538461539;A AC;18.01.22 10:51:25,1;0,1395;A AC;Unstable;18.01.22 10:51:25,2
4528;0,1808;A AC;18.01.22 10:51:25,2;0:00:00,1;18.01.22 10:51:25,2;0,1808;A AC;0,1808;A AC;18.01.22 10:51:25,2;0,1808;A AC;Interval;18.01.22 10:51:25,3
4529;0,2108;A AC;18.01.22 10:51:25,3;0:00:00,5;18.01.22 10:51:25,6;0,2574;A AC;0,2361;A AC;18.01.22 10:51:25,3;0,2108;A AC;Unstable;18.01.22 10:51:25,8
4530;0,2348;A AC;18.01.22 10:51:25,8;0:00:01,6;18.01.22 10:51:26,7;0,2516;A AC;0,234775;A AC;18.01.22 10:51:27,3;0,2192;A AC;Stable;18.01.22 10:51:27,4
4531;0,2757;A AC;18.01.22 10:51:27,4;0:00:01,8;18.01.22 10:51:27,8;0,3931;A AC;0,273444444444444;A AC;18.01.22 10:51:28,4;0,1341;A AC;Unstable;18.01.22 10:51:29,3
4532;0,2348;A AC;18.01.22 10:51:29,3;0:00:01,1;18.01.22 10:51:30,1;0,2523;A AC;0,2371;A AC;18.01.22 10:51:29,9;0,2249;A AC;Interval;18.01.22 10:51:30,4
4533;0,2332;A AC;18.01.22 10:51:30,4;0:00:04,8;18.01.22 10:51:34,6;0,3924;A AC;0,260714583333333;A AC;18.01.22 10:51:31,8;0,1422;A AC;Unstable;18.01.22 10:51:35,2
4534;0,2044;A AC;18.01.22 10:51:35,2;0:00:00,2;18.01.22 10:51:35,3;0,2212;A AC;0,2128;A AC;18.01.22 10:51:35,2;0,2044;A AC;Interval;18.01.22 10:51:35,4
4535;0,2246;A AC;18.01.22 10:51:35,4;0:00:03,7;18.01.22 10:51:37,8;0,3928;A AC;0,253335135135135;A AC;18.01.22 10:51:38,3;0,1428;A AC;Unstable;18.01.22 10:51:39,1
4536;0,2287;A AC;18.01.22 10:51:39,1;0:00:01,2;18.01.22 10:51:39,9;0,2527;A AC;0,235875;A AC;18.01.22 10:51:39,3;0,2266;A AC;Interval;18.01.22 10:51:40,3
4537;0,2323;A AC;18.01.22 10:51:40,3;0:00:04,7;18.01.22 10:51:41,1;0,3936;A AC;0,260978723404255;A AC;18.01.22 10:51:41,6;0,1437;A AC;Unstable;18.01.22 10:51:45,1
4538;0,2041;A AC;18.01.22 10:51:45,1;0:00:00,3;18.01.22 10:51:45,2;0,2245;A AC;0,216566666666667;A AC;18.01.22 10:51:45,1;0,2041;A AC;Interval;18.01.22 10:51:45,3
4539;0,2524;A AC;18.01.22 10:51:45,3;0:00:04,8;18.01.22 10:51:47,7;0,3917;A AC;0,248989583333333;A AC;18.01.22 10:51:48,2;0,1434;A AC;Unstable;18.01.22 10:51:50,2
4540;0,2303;A AC;18.01.22 10:51:50,2;0:00:00,2;18.01.22 10:51:50,2;0,2303;A AC;0,22715;A AC;18.01.22 10:51:50,3;0,224;A AC;Interval;18.01.22 10:51:50,4
4541;0,2259;A AC;18.01.22 10:51:50,4;0:00:04,8;18.01.22 10:51:51,0;0,3938;A AC;0,262075;A AC;18.01.22 10:51:51,5;0,1472;A AC;Unstable;18.01.22 10:51:55,2
4542;0,252;A AC;18.01.22 10:51:55,2;0:00:00,1;18.01.22 10:51:55,2;0,252;A AC;0,252;A AC;18.01.22 10:51:55,2;0,252;A AC;Interval;18.01.22 10:51:55,3
4543;0,2536;A AC;18.01.22 10:51:55,3;0:00:04,8;18.01.22 10:51:57,5;0,3946;A AC;0,249427083333333;A AC;18.01.22 10:51:58,0;0,1442;A AC;Unstable;18.01.22 10:52:00,1
4544;0,2221;A AC;18.01.22 10:52:00,1;0:00:00,2;18.01.22 10:52:00,2;0,2299;A AC;0,226;A AC;18.01.22 10:52:00,1;0,2221;A AC;Interval;18.01.22 10:52:00,3
4545;0,2675;A AC;18.01.22 10:52:00,3;0:00:04,6;18.01.22 10:52:00,7;0,3958;A AC;0,261128260869565;A AC;18.01.22 10:52:04,6;0,1435;A AC;Unstable;18.01.22 10:52:05,0
4546;0,244;A AC;18.01.22 10:52:05,0;0:00:00,4;18.01.22 10:52:05,1;0,2559;A AC;0,245625;A AC;18.01.22 10:52:05,3;0,2334;A AC;Interval;18.01.22 10:52:05,4
4547;0,238;A AC;18.01.22 10:52:05,4;0:00:04,9;18.01.22 10:52:07,4;0,3961;A AC;0,248424489795918;A AC;18.01.22 10:52:07,8;0,1464;A AC;Unstable;18.01.22 10:52:10,3
4548;0,3638;A AC;18.01.22 10:52:10,3;0:00:00,1;18.01.22 10:52:10,3;0,3638;A AC;0,3638;A AC;18.01.22 10:52:10,3;0,3638;A AC;Interval;18.01.22 10:52:10,4
4549;0,3853;A AC;18.01.22 10:52:10,4;0:00:04,6;18.01.22 10:52:13,9;0,3973;A AC;0,258728260869565;A AC;18.01.22 10:52:11,1;0,1448;A AC;Unstable;18.01.22 10:52:15,0
4550;0,2359;A AC;18.01.22 10:52:15,0;0:00:00,3;18.01.22 10:52:15,2;0,249;A AC;0,2393;A AC;18.01.22 10:52:15,1;0,233;A AC;Interval;18.01.22 10:52:15,3
4551;0,2282;A AC;18.01.22 10:52:15,3;0:00:01,4;18.01.22 10:52:15,4;0,2394;A AC;0,2312;A AC;18.01.22 10:52:16,4;0,2231;A AC;Stable;18.01.22 10:52:16,7
4552;0,321;A AC;18.01.22 10:52:16,7;0:00:01,6;18.01.22 10:52:17,1;0,3928;A AC;0,2762625;A AC;18.01.22 10:52:17,6;0,1494;A AC;Unstable;18.01.22 10:52:18,3
4553;0,231;A AC;18.01.22 10:52:18,3;0:00:01,4;18.01.22 10:52:19,2;0,2539;A AC;0,237014285714286;A AC;18.01.22 10:52:19,0;0,2264;A AC;Stable;18.01.22 10:52:19,7
4554;0,2033;A AC;18.01.22 10:52:19,7;0:00:00,4;18.01.22 10:52:20,1;0,3605;A AC;0,267525;A AC;18.01.22 10:52:19,7;0,2033;A AC;Unstable;18.01.22 10:52:20,2
4555;0,3809;A AC;18.01.22 10:52:20,2;0:00:00,2;18.01.22 10:52:20,2;0,3809;A AC;0,3799;A AC;18.01.22 10:52:20,3;0,3789;A AC;Interval;18.01.22 10:52:20,4
4556;0,3894;A AC;18.01.22 10:52:20,4;0:00:01,5;18.01.22 10:52:20,5;0,3927;A AC;0,249473333333333;A AC;18.01.22 10:52:20,9;0,1447;A AC;Unstable;18.01.22 10:52:21,9
4557;0,2323;A AC;18.01.22 10:52:21,9;0:00:01,2;18.01.22 10:52:22,5;0,2542;A AC;0,235766666666667;A AC;18.01.22 10:52:22,3;0,2238;A AC;Stable;18.01.22 10:52:23,1
4558;0,2084;A AC;18.01.22 10:52:23,1;0:00:01,8;18.01.22 10:52:23,7;0,3951;A AC;0,268338888888889;A AC;18.01.22 10:52:24,1;0,1506;A AC;Unstable;18.01.22 10:52:24,9
4559;0,2294;A AC;18.01.22 10:52:24,9;0:00:00,5;18.01.22 10:52:25,0;0,2436;A AC;0,23588;A AC;18.01.22 10:52:24,9;0,2294;A AC;Interval;18.01.22 10:52:25,4
4560;0,2287;A AC;18.01.22 10:52:25,4;0:00:02,7;18.01.22 10:52:26,9;0,3879;A AC;0,257014814814815;A AC;18.01.22 10:52:27,4;0,1471;A AC;Unstable;18.01.22 10:52:28,1
4561;0,2329;A AC;18.01.22 10:52:28,1;0:00:01,4;18.01.22 10:52:29,0;0,2531;A AC;0,236992857142857;A AC;18.01.22 10:52:28,7;0,2256;A AC;Stable;18.01.22 10:52:29,5
4562;0,2201;A AC;18.01.22 10:52:29,5;0:00:00,4;18.01.22 10:52:29,8;0,3481;A AC;0,25935;A AC;18.01.22 10:52:29,6;0,206;A AC;Unstable;18.01.22 10:52:29,9
4563;0,3718;A AC;18.01.22 10:52:29,9;0:00:00,4;18.01.22 10:52:30,2;0,3952;A AC;0,385325;A AC;18.01.22 10:52:29,9;0,3718;A AC;Interval;18.01.22 10:52:30,3
4564;0,3343;A AC;18.01.22 10:52:30,3;0:00:04,3;18.01.22 10:52:33,4;0,3919;A AC;0,247727906976744;A AC;18.01.22 10:52:30,6;0,1447;A AC;Unstable;18.01.22 10:52:34,6
4565;0,2328;A AC;18.01.22 10:52:34,6;0:00:00,7;18.01.22 10:52:34,8;0,2386;A AC;0,232142857142857;A AC;18.01.22 10:52:34,9;0,2285;A AC;Interval;18.01.22 10:52:35,3
4566;0,2235;A AC;18.01.22 10:52:35,3;0:00:01,0;18.01.22 10:52:36,2;0,2419;A AC;0,23126;A AC;18.01.22 10:52:36,0;0,2224;A AC;Stable;18.01.22 10:52:36,3
4567;0,3449;A AC;18.01.22 10:52:36,3;0:00:01,6;18.01.22 10:52:36,7;0,3934;A AC;0,27439375;A AC;18.01.22 10:52:37,2;0,1466;A AC;Unstable;18.01.22 10:52:38,0
4568;0,2337;A AC;18.01.22 10:52:38,0;0:00:01,3;18.01.22 10:52:38,8;0,2531;A AC;0,236776923076923;A AC;18.01.22 10:52:38,6;0,2249;A AC;Stable;18.01.22 10:52:39,3
4569;0,2042;A AC;18.01.22 10:52:39,3;0:00:01,0;18.01.22 10:52:40,0;0,3896;A AC;0,31347;A AC;18.01.22 10:52:39,3;0,2042;A AC;Unstable;18.01.22 10:52:40,3
4570;0,2061;A AC;18.01.22 10:52:40,3;0:00:00,1;18.01.22 10:52:40,3;0,2061;A AC;0,2061;A AC;18.01.22 10:52:40,3;0,2061;A AC;Interval;18.01.22 10:52:40,4
4571;0,1583;A AC;18.01.22 10:52:40,4;0:00:02,0;18.01.22 10:52:41,0;0,2563;A AC;0,22748;A AC;18.01.22 10:52:40,5;0,1492;A AC;Unstable;18.01.22 10:52:42,4
4572;0,2293;A AC;18.01.22 10:52:42,4;0:00:03,0;18.01.22 10:52:42,7;0,2327;A AC;0,220326666666667;A AC;18.01.22 10:52:44,2;0,215;A AC;Interval;18.01.22 10:52:45,4
4573;0,2169;A AC;18.01.22 10:52:45,4;0:00:04,9;18.01.22 10:52:45,6;0,2224;A AC;0,216869387755102;A AC;18.01.22 10:52:49,2;0,213;A AC;Interval;18.01.22 10:52:50,3
4574;0,2164;A AC;18.01.22 10:52:50,3;0:00:03,6;18.01.22 10:52:52,3;0,2214;A AC;0,215469444444444;A AC;18.01.22 10:52:53,8;0,2004;A AC;Stable;18.01.22 10:52:53,9
4575;0,1536;A AC;18.01.22 10:52:53,9;0:00:01,1;18.01.22 10:52:54,6;0,2548;A AC;0,213254545454545;A AC;18.01.22 10:52:54,0;0,1335;A AC;Unstable;18.01.22 10:52:55,1
4576;0,2236;A AC;18.01.22 10:52:55,1;0:00:00,3;18.01.22 10:52:55,1;0,2236;A AC;0,2221;A AC;18.01.22 10:52:55,2;0,221;A AC;Interval;18.01.22 10:52:55,4
4577;0,2169;A AC;18.01.22 10:52:55,4;0:00:01,2;18.01.22 10:52:55,8;0,2522;A AC;0,2279;A AC;18.01.22 10:52:56,4;0,203;A AC;Unstable;18.01.22 10:52:56,6
4578;0,2665;A AC;18.01.22 10:52:56,6;0:00:03,8;18.01.22 10:52:57,6;0,2768;A AC;0,267802631578947;A AC;18.01.22 10:52:58,8;0,2538;A AC;Interval;18.01.22 10:53:00,4
4579;0,2517;A AC;18.01.22 10:53:00,4;0:00:04,4;18.01.22 10:53:00,7;0,2788;A AC;0,241020454545455;A AC;18.01.22 10:53:02,4;0,137;A AC;Unstable;18.01.22 10:53:04,8
4580;0,3202;A AC;18.01.22 10:53:04,8;0:00:00,5;18.01.22 10:53:05,1;0,3399;A AC;0,33418;A AC;18.01.22 10:53:04,8;0,3202;A AC;Interval;18.01.22 10:53:05,3
4581;0,3363;A AC;18.01.22 10:53:05,3;0:00:02,1;18.01.22 10:53:06,7;0,3405;A AC;0,336228571428571;A AC;18.01.22 10:53:05,6;0,3299;A AC;Stable;18.01.22 10:53:07,4
4582;0,2986;A AC;18.01.22 10:53:07,4;0:00:02,8;18.01.22 10:53:10,1;0,3247;A AC;0,231592857142857;A AC;18.01.22 10:53:07,7;0,1454;A AC;Unstable;18.01.22 10:53:10,2
4583;0,3628;A AC;18.01.22 10:53:10,2;0:00:00,1;18.01.22 10:53:10,2;0,3628;A AC;0,3628;A AC;18.01.22 10:53:10,2;0,3628;A AC;Interval;18.01.22 10:53:10,3
4584;0,3739;A AC;18.01.22 10:53:10,3;0:00:01,5;18.01.22 10:53:11,4;0,3787;A AC;0,376786666666667;A AC;18.01.22 10:53:10,6;0,3731;A AC;Stable;18.01.22 10:53:11,9
4585;0,3198;A AC;18.01.22 10:53:11,9;0:00:03,2;18.01.22 10:53:15,0;0,3798;A AC;0,250959375;A AC;18.01.22 10:53:12,3;0,1488;A AC;Unstable;18.01.22 10:53:15,1
4586;0,3878;A AC;18.01.22 10:53:15,1;0:00:00,3;18.01.22 10:53:15,2;0,3922;A AC;0,390033333333333;A AC;18.01.22 10:53:15,1;0,3878;A AC;Interval;18.01.22 10:53:15,4
4587;0,3928;A AC;18.01.22 10:53:15,4;0:00:01,7;18.01.22 10:53:15,7;0,3943;A AC;0,284188235294118;A AC;18.01.22 10:53:16,3;0,1444;A AC;Unstable;18.01.22 10:53:17,1
4588;0,2335;A AC;18.01.22 10:53:17,1;0:00:01,4;18.01.22 10:53:17,9;0,2538;A AC;0,23605;A AC;18.01.22 10:53:17,7;0,2252;A AC;Stable;18.01.22 10:53:18,5
4589;0,2152;A AC;18.01.22 10:53:18,5;0:00:01,6;18.01.22 10:53:19,1;0,3936;A AC;0,30900625;A AC;18.01.22 10:53:19,9;0,1493;A AC;Unstable;18.01.22 10:53:20,1
4590;0,2068;A AC;18.01.22 10:53:20,1;0:00:00,2;18.01.22 10:53:20,2;0,2226;A AC;0,2147;A AC;18.01.22 10:53:20,1;0,2068;A AC;Interval;18.01.22 10:53:20,3
4591;0,2255;A AC;18.01.22 10:53:20,3;0:00:00,4;18.01.22 10:53:20,5;0,2509;A AC;0,242025;A AC;18.01.22 10:53:20,3;0,2255;A AC;Unstable;18.01.22 10:53:20,7
4592;0,2299;A AC;18.01.22 10:53:20,7;0:00:01,4;18.01.22 10:53:21,5;0,2525;A AC;0,23675;A AC;18.01.22 10:53:22,0;0,227;A AC;Stable;18.01.22 10:53:22,1
4593;0,2173;A AC;18.01.22 10:53:22,1;0:00:02,7;18.01.22 10:53:22,8;0,3921;A AC;0,261196296296296;A AC;18.01.22 10:53:23,3;0,1416;A AC;Unstable;18.01.22 10:53:24,8
4594;0,2359;A AC;18.01.22 10:53:24,8;0:00:00,5;18.01.22 10:53:24,9;0,2518;A AC;0,24016;A AC;18.01.22 10:53:25,2;0,233;A AC;Interval;18.01.22 10:53:25,3
4595;0,2293;A AC;18.01.22 10:53:25,3;0:00:04,9;18.01.22 10:53:29,5;0,3913;A AC;0,265244897959184;A AC;18.01.22 10:53:26,7;0,1442;A AC;Unstable;18.01.22 10:53:30,3
4596;0,2063;A AC;18.01.22 10:53:30,3;0:00:00,1;18.01.22 10:53:30,3;0,2063;A AC;0,2063;A AC;18.01.22 10:53:30,3;0,2063;A AC;Interval;18.01.22 10:53:30,4
4597;0,2227;A AC;18.01.22 10:53:30,4;0:00:00,5;18.01.22 10:53:30,7;0,2559;A AC;0,24054;A AC;18.01.22 10:53:30,4;0,2227;A AC;Unstable;18.01.22 10:53:30,9
4598;0,2307;A AC;18.01.22 10:53:30,9;0:00:01,5;18.01.22 10:53:31,8;0,2525;A AC;0,234333333333333;A AC;18.01.22 10:53:32,3;0,2201;A AC;Stable;18.01.22 10:53:32,4
4599;0,2049;A AC;18.01.22 10:53:32,4;0:00:02,6;18.01.22 10:53:32,9;0,391;A AC;0,258407692307692;A AC;18.01.22 10:53:33,4;0,1444;A AC;Unstable;18.01.22 10:53:35,0
4600;0,2549;A AC;18.01.22 10:53:35,0;0:00:00,4;18.01.22 10:53:35,0;0,2549;A AC;0,2451;A AC;18.01.22 10:53:35,3;0,2345;A AC;Interval;18.01.22 10:53:35,4
4601;0,2311;A AC;18.01.22 10:53:35,4;0:00:04,7;18.01.22 10:53:36,2;0,3928;A AC;0,261485106382979;A AC;18.01.22 10:53:39,9;0,1427;A AC;Unstable;18.01.22 10:53:40,1
4602;0,2121;A AC;18.01.22 10:53:40,1;0:00:00,2;18.01.22 10:53:40,2;0,2245;A AC;0,2183;A AC;18.01.22 10:53:40,1;0,2121;A AC;Interval;18.01.22 10:53:40,3
4603;0,2313;A AC;18.01.22 10:53:40,3;0:00:00,3;18.01.22 10:53:40,4;0,2591;A AC;0,248133333333333;A AC;18.01.22 10:53:40,3;0,2313;A AC;Unstable;18.01.22 10:53:40,6
4604;0,2382;A AC;18.01.22 10:53:40,6;0:00:01,0;18.01.22 10:53:41,5;0,2472;A AC;0,23005;A AC;18.01.22 10:53:40,9;0,2209;A AC;Stable;18.01.22 10:53:41,6
4605;0,2536;A AC;18.01.22 10:53:41,6;0:00:03,6;18.01.22 10:53:42,8;0,3913;A AC;0,253130555555556;A AC;18.01.22 10:53:43,2;0,1459;A AC;Unstable;18.01.22 10:53:45,2
4606;0,2326;A AC;18.01.22 10:53:45,2;0:00:00,1;18.01.22 10:53:45,2;0,2326;A AC;0,2326;A AC;18.01.22 10:53:45,2;0,2326;A AC;Interval;18.01.22 10:53:45,4
4607;0,2254;A AC;18.01.22 10:53:45,4;0:00:02,0;18.01.22 10:53:46,1;0,3926;A AC;0,269135;A AC;18.01.22 10:53:46,7;0,1499;A AC;Unstable;18.01.22 10:53:47,4
4608;0,2317;A AC;18.01.22 10:53:47,4;0:00:01,4;18.01.22 10:53:48,2;0,2542;A AC;0,237785714285714;A AC;18.01.22 10:53:48,7;0,2281;A AC;Stable;18.01.22 10:53:48,8
4609;0,2202;A AC;18.01.22 10:53:48,8;0:00:01,4;18.01.22 10:53:49,4;0,3949;A AC;0,282978571428571;A AC;18.01.22 10:53:50,0;0,1424;A AC;Unstable;18.01.22 10:53:50,2
